PERSON ID;VIDEO ID;OTHER PERSON ID;AVG;MAX;MIN
0027;P1E_S2_C1;0020;0.4847;0.4538;0.5183
0027;P1L_S1_C3;0015;0.5096;0.4846;0.5261
0027;P2L_S3_C3.2;0022;0.5012;0.4606;0.5323
0027;P1L_S4_C1;0022;0.5135;0.4821;0.5656
0027;P2E_S3_C2.2;0022;0.4901;0.4624;0.5240
0027;P1E_S1_C1;0018;0.5446;0.5225;0.5720
0027;P2E_S2_C1.2;0021;0.4791;0.4214;0.5278
0027;P1L_S1_C1;0006;0.4880;0.4526;0.5212
0027;P1E_S4_C1;0010;0.5032;0.4697;0.5266
0027;P1E_S1_C2;0004;0.4999;0.4615;0.5271
0027;P2L_S2_C3.2;0015;0.5182;0.4801;0.5662
0027;P2E_S1_C3.1;0011;0.4715;0.4442;0.4988
0027;P2L_S2_C1.2;0022;0.4979;0.4698;0.5322
0027;P2E_S4_C3.1;0004;0.4883;0.4421;0.5303
0027;P2L_S4_C3.1;0010;0.5166;0.4946;0.5468
0027;P2E_S1_C2.1;0030;0.4159;0.3773;0.4528
0027;P1E_S3_C1;0013;0.5007;0.4617;0.5189
0027;P2L_S1_C2.1;0028;0.4980;0.4578;0.5372
0027;P2L_S1_C1.1;0002;0.5236;0.4902;0.5506
0027;P2E_S2_C3.2;0002;0.5276;0.4807;0.5561
0027;P2L_S2_C2.2;0003;0.5397;0.4694;0.5800
0027;P1L_S2_C2;0021;0.4972;0.4524;0.5313
0027;P2E_S4_C2.2;0003;0.5397;0.4831;0.5684
0027;P2E_S3_C3.1;0009;0.4889;0.4465;0.5171
0027;P1L_S1_C2;0023;0.5419;0.5119;0.5796
0027;P2L_S4_C1.2;0021;0.4900;0.4291;0.5801
0027;P2L_S3_C1.1;0017;0.5453;0.4945;0.5785
0027;P2E_S1_C1.1;0024;0.5297;0.5126;0.5464
0027;P1E_S4_C3;0001;0.4745;0.4526;0.4953
0027;P2E_S3_C1.2;0021;0.4935;0.4437;0.5417
0007;P2E_S1_C2.1;0025;0.5059;0.4693;0.5364
0007;P2E_S4_C3.2;0003;0.5126;0.4811;0.5349
0007;P1L_S2_C1;0015;0.4772;0.4490;0.5102
0007;P1E_S4_C1;0023;0.4774;0.4466;0.5121
0007;P2L_S1_C3.1;0005;0.5032;0.4830;0.5417
0007;P1E_S4_C3;0009;0.5007;0.4706;0.5212
0007;P1E_S3_C2;0024;0.4762;0.4421;0.5231
0007;P2L_S3_C1.2;0015;0.4866;0.4578;0.5174
0007;P2E_S3_C2.2;0022;0.5028;0.4715;0.5393
0007;P2L_S1_C1.2;0021;0.4983;0.4718;0.5294
0007;P2L_S3_C3.1;0019;0.4940;0.4647;0.5230
0007;P1E_S2_C1;0005;0.5064;0.4782;0.5346
0007;P1E_S1_C1;0021;0.4939;0.4697;0.5221
0007;P2L_S1_C2.2;0021;0.4989;0.4695;0.5222
0007;P1L_S4_C2;0014;0.4997;0.4560;0.5439
0007;P1E_S3_C1;0014;0.4950;0.4598;0.5331
0007;P2L_S4_C2.2;0022;0.5034;0.4607;0.5316
0007;P2E_S1_C3.1;0018;0.4656;0.4395;0.4977
0007;P2L_S1_C3.2;0015;0.4918;0.4456;0.5218
0007;P2E_S2_C3.2;0002;0.5292;0.4953;0.5587
0007;P2E_S3_C3.1;0001;0.5282;0.5060;0.5655
0007;P1L_S1_C3;0017;0.5151;0.4997;0.5372
0007;P1L_S4_C3;0001;0.5288;0.5053;0.5465
0007;P2L_S4_C1.2;0015;0.4784;0.4359;0.5099
0007;P2L_S3_C2.1;0017;0.4922;0.4543;0.5235
0007;P2L_S3_C2.2;0022;0.4950;0.4645;0.5302
0007;P1L_S2_C3;0014;0.4940;0.4610;0.5263
0007;P1E_S1_C2;0024;0.4739;0.4484;0.5191
0007;P2E_S2_C2.2;0022;0.4910;0.4626;0.5242
0007;P2E_S2_C2.1;0014;0.5120;0.4583;0.5478
0007;P2E_S1_C1.1;0028;0.4677;0.4453;0.4929
0007;P2E_S4_C2.2;0015;0.4933;0.4631;0.5323
0007;P1E_S3_C3;0015;0.4422;0.4242;0.4670
0007;P2E_S4_C1.1;0013;0.5076;0.4771;0.5416
0007;P2E_S4_C3.1;0019;0.4996;0.4665;0.5662
0007;P2L_S4_C2.1;0006;0.5156;0.4808;0.5411
0007;P1L_S1_C2;0021;0.4898;0.4591;0.5175
0007;P1L_S4_C1;0003;0.5503;0.5162;0.5730
0007;P1E_S1_C3;0011;0.5008;0.4941;0.5110
0007;P2E_S1_C2.2;0003;0.5148;0.4809;0.5397
0007;P2L_S4_C1.1;0028;0.4726;0.4456;0.5197
0007;P2L_S1_C1.1;0026;0.5214;0.4712;0.5657
0007;P2L_S2_C3.1;0029;0.4896;0.4570;0.5335
0007;P2L_S3_C1.1;0005;0.5107;0.4679;0.5368
0007;P2E_S2_C1.2;0022;0.4897;0.4591;0.5352
0007;P1L_S3_C2;0004;0.5064;0.4623;0.5290
0007;P2E_S3_C2.1;0004;0.5121;0.4887;0.5411
0020;P2L_S1_C1.2;0015;0.5146;0.4725;0.5664
0020;P2L_S3_C3.1;0010;0.4709;0.4181;0.5431
0020;P1E_S3_C3;0013;0.4682;0.4273;0.4904
0020;P2L_S1_C2.2;0021;0.5557;0.5286;0.5974
0020;P2E_S2_C3.1;0017;0.5194;0.4769;0.5587
0020;P2L_S3_C2.1;0026;0.5232;0.4930;0.5621
0020;P2E_S1_C2.1;0006;0.4919;0.4640;0.5142
0020;P1L_S1_C1;0006;0.5038;0.4616;0.5436
0020;P1L_S4_C2;0022;0.5236;0.4869;0.5519
0020;P1L_S4_C3;0010;0.4743;0.4486;0.5051
0020;P2L_S2_C2.1;0005;0.5375;0.5061;0.5819
0020;P2E_S4_C3.1;0023;0.5160;0.4616;0.5517
0020;P1E_S4_C2;0021;0.5520;0.5269;0.5814
0020;P2E_S3_C1.2;0021;0.5049;0.4447;0.5544
0020;P2E_S3_C2.1;0014;0.5112;0.4682;0.5455
0020;P2E_S2_C3.2;0022;0.5086;0.4621;0.5462
0020;P2E_S3_C3.2;0002;0.5018;0.4747;0.5491
0020;P1L_S4_C1;0025;0.5222;0.4792;0.5584
0020;P1L_S1_C3;0012;0.4989;0.4688;0.5378
0020;P2E_S2_C1.1;0011;0.4700;0.4292;0.5050
0020;P2L_S1_C3.1;0013;0.4949;0.4536;0.5380
0020;P2E_S1_C1.2;0021;0.5178;0.4893;0.5489
0020;P1L_S2_C3;0016;0.5015;0.4742;0.5212
0020;P2L_S3_C1.1;0012;0.5352;0.4970;0.5647
0020;P2E_S2_C2.1;0026;0.5255;0.4913;0.5524
0020;P2L_S3_C3.2;0021;0.5404;0.5127;0.5805
0020;P1E_S1_C1;0010;0.4553;0.4312;0.4805
0020;P2E_S1_C3.1;0028;0.4659;0.4342;0.5055
0020;P2L_S2_C2.2;0022;0.5209;0.4906;0.5472
0020;P1L_S2_C1;0001;0.5414;0.4955;0.5788
0020;P1L_S1_C2;0019;0.5470;0.5044;0.5793
0020;P1E_S3_C2;0001;0.5479;0.5126;0.5701
0020;P1E_S1_C3;0011;0.4788;0.4649;0.4917
0020;P2L_S3_C2.2;0021;0.5480;0.5165;0.6052
0020;P2L_S1_C3.2;0021;0.5666;0.5130;0.5948
0020;P2L_S1_C2.1;0027;0.5228;0.4596;0.5752
0020;P2L_S3_C1.2;0003;0.5437;0.5015;0.5744
0020;P2L_S1_C1.1;0004;0.5011;0.4946;0.5075
0020;P1E_S2_C3;0024;0.4637;0.4440;0.4808
0020;P2L_S2_C3.2;0003;0.5529;0.5091;0.5887
0020;P2L_S4_C1.1;0011;0.4843;0.4584;0.5451
0020;P2L_S4_C1.2;0021;0.5509;0.5022;0.6033
0020;P1E_S4_C1;0003;0.5292;0.4984;0.5612
0020;P2E_S3_C1.1;0014;0.5214;0.4823;0.5691
0020;P2E_S4_C1.1;0019;0.5423;0.4947;0.5792
0020;P2E_S2_C2.2;0022;0.5132;0.4529;0.5551
0020;P1E_S1_C2;0004;0.4997;0.4757;0.5285
0011;P2E_S4_C3.1;0007;0.4617;0.4204;0.5037
0011;P2L_S1_C3.1;0024;0.4801;0.4385;0.5388
0011;P2E_S1_C3.1;0018;0.5141;0.4778;0.5407
0011;P1L_S2_C3;0023;0.5284;0.5054;0.5528
0011;P2E_S3_C2.1;0028;0.4837;0.4537;0.5061
0011;P1L_S2_C2;0018;0.5145;0.4848;0.5535
0011;P2L_S4_C3.2;0021;0.5356;0.4999;0.5694
0011;P1E_S4_C1;0025;0.5020;0.4635;0.5509
0011;P2L_S4_C1.1;0017;0.4920;0.4485;0.5344
0011;P2E_S3_C2.2;0021;0.5018;0.4847;0.5228
0011;P2L_S3_C1.1;0028;0.5047;0.4714;0.5307
0011;P1E_S4_C3;0022;0.5166;0.4899;0.5444
0011;P1E_S2_C1;0007;0.4800;0.4010;0.5205
0011;P2E_S2_C2.2;0015;0.5016;0.4681;0.5366
0011;P2E_S3_C3.2;0002;0.4849;0.4613;0.5124
0011;P1E_S1_C2;0023;0.5148;0.4741;0.5412
0011;P2L_S2_C1.2;0003;0.4980;0.4759;0.5284
0011;P2L_S2_C2.1;0017;0.5015;0.4564;0.5479
0011;P2E_S1_C2.1;0019;0.4980;0.4618;0.5276
0011;P2L_S1_C2.1;0020;0.4970;0.4601;0.5393
0011;P2L_S3_C2.2;0022;0.5303;0.4955;0.5581
0011;P1L_S1_C1;0020;0.4773;0.4553;0.5034
0011;P2L_S1_C3.2;0003;0.5117;0.4862;0.5354
0011;P2L_S1_C2.2;0021;0.5287;0.4962;0.5639
0011;P2L_S2_C2.2;0015;0.4937;0.4549;0.5418
0011;P2E_S4_C1.1;0014;0.4743;0.4485;0.5011
0011;P2E_S2_C1.1;0019;0.5054;0.4742;0.5409
0011;P2L_S1_C1.2;0022;0.5256;0.4962;0.5537
0011;P2L_S4_C1.2;0003;0.4964;0.4569;0.5307
0011;P1L_S4_C2;0024;0.5191;0.4792;0.5604
0011;P1L_S4_C1;0024;0.5207;0.4876;0.5545
0011;P1E_S3_C2;0022;0.5198;0.5033;0.5378
0011;P1L_S3_C3;0027;0.4769;0.4624;0.4943
0011;P1L_S1_C2;0010;0.5072;0.4694;0.5337
0011;P2L_S2_C3.1;0023;0.4868;0.4589;0.5478
0011;P2L_S2_C1.1;0001;0.4849;0.4555;0.5291
0011;P2E_S2_C3.2;0022;0.5200;0.4798;0.5469
0011;P1E_S4_C2;0010;0.4907;0.4788;0.5011
0011;P1L_S2_C1;0004;0.5405;0.4985;0.5727
0011;P2E_S3_C1.2;0022;0.5073;0.4758;0.5328
0011;P2E_S3_C3.1;0026;0.5089;0.4921;0.5250
0011;P1L_S4_C3;0013;0.5434;0.5218;0.5806
0011;P2E_S4_C3.2;0021;0.5095;0.4675;0.5637
0011;P2L_S3_C2.1;0013;0.5050;0.4711;0.5442
0011;P2E_S2_C2.1;0024;0.5053;0.4603;0.5494
0011;P1E_S1_C1;0013;0.5086;0.4760;0.5299
0011;P2E_S1_C3.2;0002;0.4948;0.4516;0.5337
0014;P1E_S4_C3;0005;0.5319;0.5097;0.5540
0014;P2E_S2_C2.1;0011;0.4898;0.4528;0.5412
0014;P1L_S2_C3;0005;0.5228;0.4967;0.5363
0014;P2L_S1_C2.2;0022;0.4945;0.4634;0.5213
0014;P1E_S4_C1;0022;0.4781;0.4459;0.5154
0014;P2E_S4_C3.2;0021;0.5333;0.5116;0.5586
0014;P2L_S4_C3.2;0015;0.4880;0.4622;0.5228
0014;P1E_S2_C2;0027;0.4706;0.4677;0.4745
0014;P1L_S3_C3;0019;0.4790;0.4528;0.5114
0014;P2E_S4_C1.2;0021;0.5191;0.4680;0.5554
0014;P2L_S2_C1.2;0003;0.5026;0.4585;0.5488
0014;P2E_S2_C3.2;0022;0.4867;0.4502;0.5162
0014;P2E_S1_C3.2;0015;0.4889;0.4354;0.5319
0014;P2E_S1_C1.2;0003;0.5245;0.5007;0.5587
0014;P2E_S4_C2.2;0021;0.5232;0.4901;0.5698
0014;P2E_S4_C3.1;0012;0.4790;0.4306;0.5440
0014;P2L_S4_C2.2;0003;0.4936;0.4539;0.5464
0014;P2L_S3_C1.2;0022;0.4976;0.4654;0.5360
0014;P2E_S1_C2.2;0022;0.4792;0.4310;0.5129
0014;P1L_S1_C1;0019;0.4755;0.4435;0.5097
0014;P1E_S3_C2;0004;0.5029;0.4734;0.5267
0014;P1E_S2_C1;0025;0.4718;0.4509;0.5135
0014;P2L_S3_C1.1;0020;0.4748;0.4518;0.5032
0014;P2L_S2_C3.1;0011;0.4778;0.4450;0.5090
0014;P2L_S3_C2.2;0022;0.5010;0.4607;0.5385
0014;P2E_S3_C3.2;0003;0.5215;0.5032;0.5452
0014;P2L_S2_C2.2;0021;0.5006;0.4611;0.5393
0014;P2L_S2_C3.2;0003;0.5083;0.4747;0.5449
0014;P2E_S4_C2.1;0016;0.5033;0.4809;0.5262
0014;P2E_S3_C2.1;0019;0.4840;0.4415;0.5380
0014;P1L_S2_C2;0001;0.5395;0.4965;0.5814
0014;P1L_S1_C2;0022;0.4890;0.4652;0.5159
0014;P1L_S4_C2;0016;0.5104;0.4702;0.5403
0014;P1L_S1_C3;0009;0.5025;0.4761;0.5223
0014;P2L_S2_C1.1;0019;0.4739;0.4294;0.5222
0014;P2L_S3_C3.2;0015;0.5042;0.4569;0.5348
0014;P1E_S4_C2;0027;0.4926;0.4663;0.5251
0014;P2E_S1_C1.1;0005;0.4879;0.4401;0.5127
0014;P2L_S3_C3.1;0001;0.5074;0.4535;0.5592
0014;P1E_S1_C3;0003;0.5066;0.4920;0.5233
0014;P2E_S2_C2.2;0015;0.5053;0.4432;0.5667
0014;P2E_S3_C2.2;0021;0.5228;0.5067;0.5464
0014;P1E_S1_C1;0015;0.4966;0.4692;0.5434
0014;P1E_S2_C3;0018;0.4935;0.4737;0.5173
0014;P2L_S1_C1.1;0013;0.5323;0.4853;0.5670
0014;P2E_S2_C3.1;0011;0.5012;0.4720;0.5432
0014;P2E_S2_C1.2;0003;0.5140;0.4729;0.5740
0004;P1L_S2_C3;0014;0.4907;0.4616;0.5271
0004;P2L_S2_C2.1;0025;0.4816;0.4457;0.5222
0004;P2L_S1_C2.2;0021;0.4993;0.4731;0.5250
0004;P2L_S2_C1.2;0021;0.5007;0.4632;0.5233
0004;P2E_S4_C2.2;0021;0.4951;0.4590;0.5393
0004;P2E_S3_C1.1;0028;0.4931;0.4623;0.5356
0004;P2L_S2_C2.2;0022;0.5175;0.4840;0.5475
0004;P1E_S1_C2;0025;0.4804;0.4515;0.5228
0004;P2E_S1_C2.2;0003;0.5288;0.4718;0.5654
0004;P1E_S3_C1;0026;0.4839;0.4516;0.5154
0004;P1L_S1_C3;0005;0.5258;0.5041;0.5502
0004;P2E_S1_C3.2;0022;0.5247;0.4877;0.5721
0004;P1E_S4_C3;0024;0.5001;0.4799;0.5138
0004;P2E_S3_C2.2;0003;0.5341;0.4977;0.5676
0004;P2E_S3_C2.1;0012;0.5019;0.4737;0.5413
0004;P2E_S2_C3.2;0022;0.5551;0.4897;0.5847
0004;P2L_S4_C3.2;0003;0.5150;0.4594;0.5544
0004;P2L_S1_C3.2;0003;0.5259;0.4829;0.5676
0004;P1L_S4_C2;0016;0.4808;0.4570;0.5093
0004;P2E_S4_C1.1;0014;0.4960;0.4546;0.5572
0004;P2E_S2_C3.1;0026;0.5113;0.4638;0.5508
0004;P1E_S2_C3;0020;0.4967;0.4764;0.5258
0004;P2E_S4_C1.2;0015;0.5269;0.4928;0.5558
0004;P2L_S2_C3.1;0013;0.5337;0.4931;0.5781
0004;P2E_S1_C2.1;0019;0.5181;0.4850;0.5409
0004;P2L_S4_C1.2;0015;0.5393;0.4838;0.5703
0004;P1E_S3_C3;0017;0.5081;0.4892;0.5282
0004;P2L_S1_C3.1;0027;0.5250;0.4993;0.5503
0004;P1L_S1_C2;0010;0.4729;0.4513;0.4967
0004;P2L_S2_C1.1;0027;0.5125;0.4844;0.5491
0004;P1L_S2_C1;0027;0.5237;0.4833;0.5554
0004;P2E_S2_C1.1;0009;0.5182;0.4837;0.5640
0004;P2L_S3_C2.2;0021;0.4992;0.4756;0.5245
0004;P1E_S2_C2;0017;0.5160;0.5001;0.5441
0004;P2E_S1_C3.1;0013;0.5344;0.5071;0.5577
0004;P2E_S2_C1.2;0021;0.5020;0.4644;0.5313
0004;P2E_S4_C3.1;0006;0.5198;0.4851;0.5906
0004;P2E_S1_C1.2;0015;0.5235;0.4994;0.5475
0004;P2E_S4_C2.1;0029;0.4822;0.4560;0.5249
0004;P2L_S3_C1.1;0026;0.4940;0.4710;0.5169
0004;P1E_S1_C3;0016;0.4777;0.4641;0.4953
0004;P2L_S1_C1.1;0028;0.4751;0.4362;0.5103
0004;P1E_S4_C2;0019;0.5353;0.5129;0.5500
0004;P1E_S3_C2;0014;0.4830;0.4486;0.5284
0003;P1L_S1_C3;0017;0.4799;0.4665;0.4943
0003;P2L_S4_C2.2;0022;0.4908;0.4520;0.5343
0003;P2E_S2_C2.2;0002;0.5420;0.5111;0.5679
0003;P1E_S4_C2;0012;0.5283;0.4923;0.5656
0003;P2L_S3_C3.1;0017;0.5161;0.4785;0.5488
0003;P2E_S4_C1.2;0015;0.4877;0.4459;0.5219
0003;P1L_S4_C3;0015;0.4846;0.4577;0.5026
0003;P2E_S4_C3.1;0012;0.5167;0.4812;0.5575
0003;P2E_S2_C3.2;0021;0.5201;0.4788;0.5604
0003;P2E_S1_C1.2;0021;0.5209;0.4881;0.5494
0003;P2E_S2_C2.1;0018;0.4989;0.4475;0.5577
0003;P2E_S3_C1.2;0021;0.5215;0.4813;0.5623
0003;P2E_S3_C3.1;0028;0.5176;0.4783;0.5487
0003;P2E_S2_C1.2;0015;0.4777;0.4525;0.5160
0003;P2L_S3_C2.2;0015;0.4967;0.4381;0.5281
0003;P2E_S1_C2.1;0029;0.5020;0.4817;0.5217
0003;P2L_S4_C1.1;0023;0.5185;0.4828;0.5534
0003;P1L_S3_C3;0010;0.4570;0.4261;0.4875
0003;P2L_S1_C3.1;0016;0.4849;0.4651;0.5221
0003;P1L_S1_C2;0014;0.4549;0.4321;0.4789
0003;P2E_S3_C1.1;0030;0.5370;0.4934;0.5930
0003;P2L_S1_C1.1;0024;0.5307;0.5072;0.5581
0003;P2E_S4_C2.1;0028;0.5238;0.4895;0.5579
0003;P1L_S2_C2;0014;0.4522;0.4219;0.4756
0003;P2E_S2_C3.1;0004;0.5377;0.4960;0.5676
0003;P2E_S3_C3.2;0015;0.4669;0.4449;0.4873
0003;P2E_S4_C1.1;0029;0.4932;0.4460;0.5367
0003;P1E_S2_C1;0027;0.5554;0.5271;0.5858
0003;P2L_S3_C1.1;0026;0.5002;0.4613;0.5374
0003;P2L_S2_C3.2;0022;0.4964;0.4538;0.5362
0003;P2L_S2_C1.1;0002;0.5303;0.4970;0.5645
0003;P2L_S2_C3.1;0006;0.5201;0.4779;0.5657
0003;P2L_S3_C3.2;0015;0.4977;0.4728;0.5260
0003;P1L_S2_C1;0010;0.4617;0.4250;0.5069
0003;P2E_S1_C3.1;0027;0.5897;0.5317;0.6293
0003;P1E_S1_C2;0011;0.5082;0.4707;0.5432
0003;P2L_S1_C2.2;0021;0.5485;0.5135;0.5929
0003;P1L_S4_C1;0021;0.4943;0.4495;0.5297
0003;P2L_S2_C2.1;0020;0.5383;0.4696;0.5747
0003;P2L_S4_C3.2;0021;0.5402;0.5059;0.5700
0003;P2L_S4_C1.2;0015;0.5053;0.4591;0.5428
0003;P1E_S4_C1;0001;0.5091;0.4623;0.5525
0003;P1E_S2_C3;0026;0.4931;0.4536;0.5198
0003;P1E_S4_C3;0004;0.5429;0.4965;0.5696
0003;P1E_S1_C3;0012;0.5173;0.4879;0.5368
0003;P2E_S1_C2.2;0021;0.5281;0.4872;0.5949
0028;P2L_S2_C2.1;0013;0.5009;0.4637;0.5364
0028;P1L_S3_C1;0019;0.5410;0.5010;0.5893
0028;P2E_S1_C1.2;0015;0.4931;0.4503;0.5225
0028;P2E_S2_C3.1;0007;0.4986;0.4693;0.5208
0028;P2E_S4_C1.2;0003;0.5735;0.5242;0.6089
0028;P1E_S4_C1;0015;0.4607;0.4298;0.4927
0028;P2L_S4_C1.2;0003;0.5384;0.4793;0.5875
0028;P1E_S1_C3;0014;0.5412;0.5217;0.5588
0028;P2E_S4_C2.2;0003;0.5677;0.5232;0.6007
0028;P2E_S3_C3.2;0021;0.4903;0.4620;0.5140
0028;P1L_S1_C3;0013;0.4969;0.4842;0.5077
0028;P1E_S3_C3;0017;0.5327;0.5171;0.5466
0028;P1L_S2_C3;0019;0.5222;0.4997;0.5556
0028;P1E_S1_C1;0027;0.5313;0.4970;0.5504
0028;P2E_S4_C2.1;0019;0.5303;0.4867;0.5761
0028;P1E_S3_C2;0004;0.5337;0.5016;0.5645
0028;P2L_S4_C2.1;0006;0.4880;0.4604;0.5297
0028;P2L_S3_C2.2;0015;0.4948;0.4657;0.5353
0028;P1E_S4_C2;0007;0.4797;0.4428;0.5069
0028;P2L_S1_C1.2;0022;0.5227;0.4929;0.5431
0028;P1L_S4_C1;0005;0.5197;0.4879;0.5633
0028;P1L_S4_C3;0026;0.4755;0.4577;0.4922
0028;P2L_S2_C1.2;0003;0.5358;0.4933;0.5756
0028;P1E_S1_C2;0012;0.4708;0.4512;0.4862
0030;P2L_S1_C3.1;0019;0.4638;0.4335;0.5239
0030;P2E_S3_C1.2;0015;0.4880;0.4480;0.5198
0030;P1E_S2_C2;0014;0.4898;0.4628;0.5363
0030;P1E_S1_C1;0011;0.5575;0.5132;0.5780
0030;P2E_S2_C2.1;0025;0.5207;0.4881;0.5696
0030;P2E_S2_C3.2;0003;0.5766;0.5136;0.6208
0030;P2L_S1_C1.1;0005;0.5432;0.4830;0.5787
0030;P2E_S3_C1.1;0025;0.5070;0.4679;0.5731
0030;P2L_S2_C1.1;0025;0.5356;0.4940;0.5872
0030;P1L_S1_C2;0011;0.5503;0.5158;0.5784
0030;P1L_S4_C2;0011;0.5491;0.5034;0.5845
0030;P1E_S3_C3;0006;0.5093;0.4817;0.5290
0030;P1L_S2_C1;0018;0.4782;0.4401;0.5291
0030;P1E_S4_C3;0010;0.5207;0.5055;0.5381
0030;P2L_S2_C2.2;0021;0.5565;0.5158;0.6107
0030;P1E_S1_C3;0006;0.5357;0.5230;0.5517
0030;P2E_S2_C2.2;0022;0.5363;0.4860;0.5758
0030;P1L_S3_C2;0012;0.5063;0.4777;0.5334
0030;P1L_S3_C3;0005;0.5389;0.5168;0.5569
0030;P1E_S1_C2;0009;0.5092;0.4893;0.5287
0030;P2L_S2_C1.2;0003;0.5776;0.4974;0.6190
0030;P2L_S4_C1.2;0021;0.5523;0.5136;0.5897
0030;P2L_S4_C3.1;0026;0.5215;0.4877;0.5514
0030;P2L_S1_C2.1;0027;0.4700;0.4233;0.5423
0002;P2L_S2_C1.1;0018;0.5082;0.4741;0.5513
0002;P1L_S1_C3;0022;0.4905;0.4726;0.5134
0002;P2E_S2_C3.1;0018;0.5096;0.4412;0.5568
0002;P2E_S3_C3.2;0022;0.4643;0.4222;0.5189
0002;P2E_S4_C3.2;0022;0.4673;0.4291;0.5142
0002;P1E_S4_C1;0016;0.5069;0.4841;0.5263
0002;P2E_S3_C2.2;0021;0.5046;0.4820;0.5274
0002;P2L_S3_C3.2;0015;0.4666;0.4135;0.5013
0002;P1L_S4_C1;0001;0.4813;0.4492;0.5187
0002;P1E_S1_C2;0024;0.5101;0.4856;0.5379
0002;P2L_S1_C1.1;0018;0.5029;0.4683;0.5410
0002;P1L_S3_C3;0019;0.4895;0.4484;0.5195
0002;P2L_S4_C3.1;0011;0.4830;0.4302;0.5168
0002;P2E_S2_C1.1;0026;0.4706;0.4393;0.4915
0002;P2L_S2_C2.2;0015;0.4757;0.4170;0.5196
0002;P2E_S2_C2.1;0005;0.4787;0.4351;0.5113
0002;P2E_S2_C3.2;0022;0.4668;0.4343;0.4975
0002;P1E_S1_C1;0009;0.5291;0.5085;0.5518
0002;P1L_S1_C2;0019;0.4974;0.4661;0.5253
0002;P2L_S2_C1.2;0003;0.4990;0.4615;0.5352
0002;P1L_S2_C2;0003;0.4990;0.4738;0.5223
0002;P2L_S4_C2.2;0022;0.4808;0.4479;0.5200
0002;P1E_S2_C2;0027;0.5261;0.5193;0.5295
0002;P1E_S3_C2;0027;0.5206;0.4857;0.5452
0029;P2E_S1_C3.1;0023;0.4797;0.4390;0.5152
0029;P2L_S4_C1.2;0021;0.4786;0.4374;0.5099
0029;P2L_S2_C2.1;0007;0.5060;0.4805;0.5402
0029;P2L_S3_C1.2;0021;0.4785;0.4489;0.5028
0029;P1E_S1_C1;0018;0.4428;0.4264;0.4593
0029;P2E_S3_C2.2;0003;0.4771;0.4482;0.5156
0029;P2L_S1_C1.2;0015;0.5284;0.4919;0.5618
0029;P2E_S4_C2.1;0004;0.4929;0.4644;0.5220
0029;P2L_S1_C2.2;0022;0.5167;0.4615;0.5453
0029;P2E_S1_C2.2;0015;0.5030;0.4758;0.5395
0029;P2L_S1_C2.1;0012;0.5000;0.4708;0.5272
0029;P2L_S4_C2.2;0003;0.4850;0.4446;0.5213
0029;P2L_S2_C1.2;0021;0.4821;0.4510;0.5212
0029;P2L_S3_C2.2;0015;0.5262;0.4976;0.5715
0029;P2E_S3_C1.2;0015;0.5197;0.4776;0.5489
0029;P1L_S1_C2;0014;0.4797;0.4485;0.5197
0029;P2L_S2_C3.1;0005;0.4824;0.4509;0.5176
0029;P1L_S4_C1;0010;0.4935;0.4416;0.5354
0029;P1E_S3_C2;0007;0.5064;0.4776;0.5395
0029;P2L_S1_C3.2;0015;0.5074;0.4854;0.5255
0029;P2L_S1_C3.1;0011;0.5131;0.4557;0.5769
0029;P1E_S1_C2;0017;0.4758;0.4435;0.5211
0029;P2E_S2_C1.2;0021;0.4868;0.4599;0.5138
