VIDEO ID;PERSON ID;AVG;MAX;MIN
P2L_S1_C2.1;0018;0.4549;0.7607;0.2933
P2L_S1_C2.2;0003;0.4428;0.8012;0.2334
P2L_S1_C2.2;0015;0.5252;0.7844;0.3906
P2L_S1_C2.2;0021;0.4116;0.6893;0.3003
P2L_S1_C2.2;0022;0.3996;0.6089;0.2833
P2L_S1_C3.1;0028;0.5339;0.7803;0.3094
P2L_S1_C3.1;0016;0.3687;0.6311;0.2373
P2L_S1_C3.1;0013;0.4419;0.7066;0.2627
P2L_S1_C3.1;0024;0.3767;0.6156;0.2796
P2L_S1_C3.1;0019;0.4038;0.7030;0.2539
P2L_S1_C3.1;0025;0.4600;0.6956;0.3097
P2L_S1_C3.1;0023;0.4528;0.6907;0.3232
P2L_S1_C3.1;0029;0.4043;0.5598;0.3193
P2L_S1_C3.1;0009;0.4861;0.7494;0.3308
P2L_S1_C3.1;0010;0.4541;0.5951;0.3527
P2L_S1_C3.1;0026;0.4050;0.5763;0.3142
P2L_S1_C3.1;0027;0.4218;0.6909;0.2519
P2L_S1_C3.1;0002;0.3669;0.4716;0.2883
P2L_S1_C3.1;0006;0.4562;0.5830;0.3719
P2L_S1_C3.1;0011;0.4937;0.6506;0.4047
P2L_S1_C3.1;0020;0.4192;0.6028;0.2899
P2L_S1_C3.1;0001;0.4828;0.7741;0.3556
P2L_S1_C3.1;0012;0.4119;0.5544;0.3150
P2L_S1_C3.1;0014;0.5738;0.7744;0.4262
P2L_S1_C3.1;0017;0.5075;0.8297;0.2832
P2L_S1_C3.1;0005;0.4486;0.6806;0.3696
P2L_S1_C3.1;0030;0.3859;0.6569;0.2333
P2L_S1_C3.1;0007;0.5784;0.9080;0.3536
P2L_S1_C3.1;0018;0.4985;0.7302;0.3098
P2L_S1_C3.2;0003;0.4839;0.6988;0.3261
P2L_S1_C3.2;0015;0.6020;0.6845;0.5303
P2L_S1_C3.2;0021;0.5088;0.7351;0.4066
P2L_S1_C3.2;0022;0.4946;0.6709;0.4144
P2L_S2_C1.1;0013;0.3713;0.6434;0.2366
P2L_S2_C1.1;0028;0.5146;0.8085;0.3413
P2L_S2_C1.1;0019;0.4215;0.7545;0.2694
P2L_S2_C1.1;0020;0.4749;0.7641;0.3399
P2L_S2_C1.1;0029;0.4653;0.7861;0.2887
P2L_S2_C1.1;0005;0.3938;0.7017;0.2629
P2L_S2_C1.1;0024;0.3751;0.6785;0.2218
P2L_S2_C1.1;0025;0.4031;0.7093;0.2364
P2L_S2_C1.1;0023;0.4040;0.5556;0.3278
P2L_S2_C1.1;0027;0.3979;0.7291;0.2111
P2L_S2_C1.1;0026;0.3779;0.5115;0.2680
P2L_S2_C1.1;0002;0.3430;0.6148;0.1932
P2L_S2_C1.1;0006;0.4310;0.7433;0.2559
P2L_S2_C1.1;0011;0.4692;0.7168;0.2893
P2L_S2_C1.1;0001;0.4365;0.8511;0.2697
P2L_S2_C1.1;0010;0.4801;0.7815;0.3057
P2L_S2_C1.1;0009;0.4331;0.6969;0.3137
P2L_S2_C1.1;0030;0.3689;0.7186;0.2074
P2L_S2_C1.1;0012;0.3869;0.6163;0.2923
P2L_S2_C1.1;0014;0.5390;0.7801;0.4033
P2L_S2_C1.1;0017;0.4181;0.7869;0.2547
P2L_S2_C1.1;0007;0.5210;0.9020;0.3337
P2L_S2_C1.1;0016;0.4310;0.6855;0.2689
P2L_S2_C1.1;0018;0.4411;0.6385;0.3423
P2L_S2_C1.1;0004;0.5053;0.8564;0.3182
P2L_S2_C1.2;0022;0.3890;0.5455;0.2512
P2L_S2_C1.2;0021;0.3730;0.5585;0.2778
P2L_S2_C1.2;0015;0.4736;0.7103;0.3265
P2L_S2_C1.2;0003;0.3729;0.6498;0.2113
P2L_S2_C2.1;0013;0.3760;0.7618;0.2228
P2L_S2_C2.1;0028;0.4366;0.8109;0.2672
P2L_S2_C2.1;0019;0.4230;0.7638;0.2373
P2L_S2_C2.1;0020;0.4717;0.7685;0.3216
P2L_S2_C2.1;0029;0.4244;0.6915;0.2317
P2L_S2_C2.1;0005;0.3678;0.6416;0.2497
P2L_S2_C2.1;0024;0.3416;0.6369;0.2215
P2L_S2_C2.1;0025;0.4005;0.7646;0.2331
P2L_S2_C2.1;0023;0.3907;0.6115;0.2810
P2L_S2_C2.1;0027;0.3628;0.7233;0.2052
P2L_S2_C2.1;0026;0.4264;0.6189;0.3016
P2L_S2_C2.1;0002;0.3768;0.6917;0.2115
P2L_S2_C2.1;0006;0.4091;0.7142;0.2366
P2L_S2_C2.1;0011;0.4544;0.7182;0.2644
P2L_S2_C2.1;0001;0.4481;0.8291;0.3162
P2L_S2_C2.1;0010;0.4462;0.6749;0.3105
P2L_S2_C2.1;0009;0.4398;0.7443;0.3121
P2L_S2_C2.1;0030;0.3749;0.7184;0.2152
P2L_S2_C2.1;0012;0.3972;0.7437;0.2812
P2L_S2_C2.1;0014;0.4993;0.8382;0.3613
P2L_S2_C2.1;0017;0.3831;0.7755;0.2273
P2L_S2_C2.1;0007;0.4674;0.8475;0.3110
P2L_S2_C2.1;0016;0.3987;0.6141;0.2740
P2L_S2_C2.1;0018;0.4277;0.6847;0.2858
P2L_S2_C2.1;0004;0.4938;0.8682;0.3213
P2L_S2_C2.2;0022;0.3799;0.5608;0.2629
P2L_S2_C2.2;0021;0.4040;0.7240;0.2566
P2L_S2_C2.2;0015;0.5319;0.8858;0.3468
P2L_S2_C2.2;0003;0.4360;0.8240;0.2226
P2L_S2_C3.1;0013;0.3686;0.6450;0.2061
P2L_S2_C3.1;0028;0.4620;0.8119;0.2794
P2L_S2_C3.1;0019;0.3705;0.6083;0.2666
P2L_S2_C3.1;0020;0.4309;0.5988;0.3074
P2L_S2_C3.1;0029;0.4018;0.6086;0.2653
P2L_S2_C3.1;0005;0.3928;0.6122;0.3005
P2L_S2_C3.1;0024;0.3378;0.5949;0.2471
P2L_S2_C3.1;0025;0.4072;0.6794;0.2728
P2L_S2_C3.1;0023;0.4108;0.6761;0.3088
P2L_S2_C3.1;0027;0.3609;0.7199;0.2166
P2L_S2_C3.1;0026;0.3741;0.5257;0.2853
P2L_S2_C3.1;0002;0.3686;0.5462;0.2489
P2L_S2_C3.1;0006;0.4151;0.5850;0.2909
P2L_S2_C3.1;0011;0.4688;0.6250;0.3790
P2L_S2_C3.1;0001;0.4996;0.9402;0.2761
P2L_S2_C3.1;0010;0.4441;0.6248;0.3229
P2L_S2_C3.1;0009;0.4265;0.7094;0.3110
P2L_S2_C3.1;0030;0.3453;0.5599;0.2320
P2L_S2_C3.1;0012;0.3723;0.5510;0.2660
P2L_S2_C3.1;0014;0.5278;0.7897;0.3732
P2L_S2_C3.1;0017;0.3783;0.6050;0.2441
P2L_S2_C3.1;0007;0.4740;0.7186;0.3271
P2L_S2_C3.1;0016;0.3356;0.5107;0.2248
P2L_S2_C3.1;0018;0.4568;0.7607;0.3546
P2L_S2_C3.1;0004;0.4666;0.7814;0.3266
P2L_S2_C3.2;0022;0.4002;0.6182;0.2959
P2L_S2_C3.2;0021;0.4032;0.6577;0.2846
P2L_S2_C3.2;0015;0.5854;0.8426;0.3954
P2L_S2_C3.2;0003;0.4065;0.7175;0.2240
P2L_S3_C1.1;0013;0.3868;0.5257;0.2927
P2L_S3_C1.1;0028;0.5202;0.7673;0.3471
P2L_S3_C1.1;0029;0.4221;0.5713;0.3272
P2L_S3_C1.1;0020;0.5425;0.7649;0.3722
P2L_S3_C1.1;0006;0.4785;0.6124;0.3741
P2L_S3_C1.1;0010;0.4693;0.6360;0.3937
P2L_S3_C1.1;0027;0.4006;0.6892;0.2810
P2L_S3_C1.1;0026;0.4220;0.5609;0.3254
P2L_S3_C1.1;0012;0.3435;0.5605;0.2590
P2L_S3_C1.1;0002;0.3834;0.6066;0.2689
P2L_S3_C1.1;0019;0.4698;0.7363;0.3103
P2L_S3_C1.1;0025;0.4501;0.6934;0.2922
P2L_S3_C1.1;0023;0.5649;0.7538;0.4741
P2L_S3_C1.1;0024;0.4254;0.5895;0.2929
P2L_S3_C1.1;0005;0.4172;0.6535;0.2944
P2L_S3_C1.1;0011;0.5151;0.7202;0.3823
P2L_S3_C1.1;0014;0.6065;0.8800;0.4348
P2L_S3_C1.1;0017;0.4445;0.5969;0.3046
P2L_S3_C1.1;0001;0.5814;0.9035;0.3598
P2L_S3_C1.1;0030;0.3836;0.5853;0.2638
P2L_S3_C1.1;0009;0.4235;0.5311;0.3249
P2L_S3_C1.1;0007;0.6544;0.9480;0.4347
P2L_S3_C1.1;0016;0.3811;0.6279;0.2861
P2L_S3_C1.1;0018;0.4361;0.5833;0.3376
P2L_S3_C1.1;0004;0.5525;0.7530;0.4357
P2L_S3_C1.2;0021;0.4536;0.5972;0.3236
P2L_S3_C1.2;0003;0.4410;0.6630;0.2990
P2L_S3_C1.2;0022;0.3974;0.4778;0.3098
P2L_S3_C1.2;0015;0.5777;0.7942;0.4290
P2L_S3_C2.1;0013;0.3890;0.6273;0.2654
P2L_S3_C2.1;0028;0.4600;0.6842;0.3021
P2L_S3_C2.1;0029;0.4278;0.6102;0.2769
P2L_S3_C2.1;0020;0.4648;0.8246;0.3305
P2L_S3_C2.1;0006;0.4401;0.6783;0.3182
P2L_S3_C2.1;0010;0.4409;0.7331;0.3365
P2L_S3_C2.1;0027;0.4151;0.8057;0.2487
P2L_S3_C2.1;0026;0.4033;0.5430;0.3096
P2L_S3_C2.1;0012;0.3648;0.5804;0.2123
P2L_S3_C2.1;0002;0.3460;0.6658;0.2276
P2L_S3_C2.1;0019;0.4531;0.7893;0.2760
P2L_S3_C2.1;0025;0.4073;0.6918;0.2922
P2L_S3_C2.1;0023;0.4822;0.6663;0.3949
P2L_S3_C2.1;0024;0.3762;0.5678;0.2497
P2L_S3_C2.1;0005;0.3643;0.5971;0.2580
P2L_S3_C2.1;0011;0.4604;0.6659;0.3422
P2L_S3_C2.1;0014;0.4741;0.7743;0.3457
P2L_S3_C2.1;0017;0.4395;0.8321;0.2462
P2L_S3_C2.1;0001;0.5169;0.9013;0.3367
P2L_S3_C2.1;0030;0.3740;0.7931;0.2009
P2L_S3_C2.1;0009;0.4136;0.6013;0.2783
P2L_S3_C2.1;0007;0.5582;0.9305;0.3271
P2L_S3_C2.1;0016;0.3824;0.6915;0.2455
P2L_S3_C2.1;0018;0.4254;1.0281;0.2958
P2L_S3_C2.1;0004;0.4826;0.6841;0.3795
P2L_S3_C2.2;0021;0.4690;0.7124;0.3486
P2L_S3_C2.2;0003;0.4909;0.8172;0.2945
P2L_S3_C2.2;0022;0.4642;0.7182;0.3399
P2L_S3_C2.2;0015;0.6032;0.9259;0.4014
P2L_S3_C3.1;0013;0.3838;0.7591;0.2436
P2L_S3_C3.1;0028;0.4899;0.9170;0.2854
P2L_S3_C3.1;0029;0.4006;0.7737;0.2776
P2L_S3_C3.1;0020;0.4805;0.8308;0.3459
P2L_S3_C3.1;0006;0.4024;0.7399;0.2742
P2L_S3_C3.1;0010;0.4725;0.7963;0.3539
P2L_S3_C3.1;0027;0.3407;0.7061;0.2264
P2L_S3_C3.1;0026;0.4066;0.5445;0.2975
P2L_S3_C3.1;0012;0.3669;0.7644;0.2388
P2L_S3_C3.1;0002;0.4076;0.7138;0.2582
P2L_S3_C3.1;0019;0.4684;0.8289;0.2886
P2L_S3_C3.1;0025;0.4049;0.7208;0.2259
P2L_S3_C3.1;0023;0.4629;0.6947;0.3427
P2L_S3_C3.1;0024;0.3759;0.7437;0.2583
P2L_S3_C3.1;0005;0.4100;0.7539;0.2787
P2L_S3_C3.1;0011;0.4747;0.7208;0.3258
P2L_S3_C3.1;0014;0.4585;0.7571;0.3049
P2L_S3_C3.1;0017;0.3857;0.7764;0.2441
P2L_S3_C3.1;0001;0.4693;0.8613;0.3206
P2L_S3_C3.1;0030;0.3891;0.7441;0.2244
P2L_S3_C3.1;0009;0.4243;0.7430;0.3004
P2L_S3_C3.1;0007;0.5106;0.8824;0.3523
P2L_S3_C3.1;0016;0.4168;0.7781;0.2363
P2L_S3_C3.1;0018;0.4229;0.6052;0.2892
P2L_S3_C3.1;0004;0.4723;0.7617;0.3580
P2L_S3_C3.2;0021;0.3957;0.6801;0.2879
P2L_S3_C3.2;0003;0.4095;0.7240;0.2048
P2L_S3_C3.2;0022;0.4005;0.7203;0.2933
P2L_S3_C3.2;0015;0.5275;0.8735;0.3735
P2L_S4_C1.1;0028;0.4376;0.6775;0.3106
P2L_S4_C1.1;0013;0.3573;0.6086;0.2278
P2L_S4_C1.1;0014;0.5005;0.7635;0.3515
P2L_S4_C1.1;0005;0.3690;0.6042;0.2816
P2L_S4_C1.1;0029;0.4294;0.6986;0.2593
P2L_S4_C1.1;0011;0.4140;0.7369;0.2512
P2L_S4_C1.1;0024;0.3372;0.7169;0.1954
P2L_S4_C1.1;0025;0.3769;0.6311;0.2433
P2L_S4_C1.1;0023;0.4061;0.6732;0.2763
P2L_S4_C1.1;0026;0.4293;0.6452;0.3095
P2L_S4_C1.1;0027;0.3757;0.7237;0.2168
P2L_S4_C1.1;0002;0.3007;0.4731;0.1905
P2L_S4_C1.1;0006;0.3966;0.6335;0.2226
P2L_S4_C1.1;0010;0.4346;0.7324;0.2775
P2L_S4_C1.1;0007;0.4842;0.8422;0.2985
P2L_S4_C1.1;0019;0.4073;0.7219;0.2776
P2L_S4_C1.1;0017;0.3372;0.6040;0.2497
P2L_S4_C1.1;0030;0.3638;0.7023;0.2136
P2L_S4_C1.1;0001;0.5080;0.9156;0.3066
P2L_S4_C1.1;0009;0.4444;0.6212;0.2978
P2L_S4_C1.1;0018;0.4557;0.7621;0.2750
P2L_S4_C1.1;0016;0.4206;0.6711;0.3123
P2L_S4_C1.1;0020;0.4710;0.8266;0.3133
P2L_S4_C1.1;0012;0.3858;0.6542;0.2667
P2L_S4_C1.1;0004;0.5007;0.8470;0.3271
P2L_S4_C1.2;0022;0.3741;0.5725;0.2787
P2L_S4_C1.2;0003;0.3791;0.7394;0.1900
P2L_S4_C1.2;0015;0.4523;0.7652;0.3088
P2L_S4_C1.2;0021;0.4412;0.7988;0.2410
P2L_S4_C2.1;0028;0.4322;0.7747;0.2399
P2L_S4_C2.1;0013;0.3696;0.6803;0.2326
P2L_S4_C2.1;0014;0.4576;0.7561;0.3010
P2L_S4_C2.1;0005;0.3741;0.6203;0.2892
P2L_S4_C2.1;0029;0.3902;0.6815;0.2439
P2L_S4_C2.1;0011;0.4145;0.6260;0.2530
P2L_S4_C2.1;0024;0.3212;0.5316;0.2072
P2L_S4_C2.1;0025;0.3752;0.6928;0.2643
P2L_S4_C2.1;0023;0.3907;0.6181;0.2784
P2L_S4_C2.1;0026;0.3930;0.5816;0.3166
P2L_S4_C2.1;0027;0.3723;0.7390;0.2160
P2L_S4_C2.1;0002;0.3232;0.5584;0.1955
P2L_S4_C2.1;0006;0.3878;0.6858;0.2672
P2L_S4_C2.1;0010;0.4415;0.7555;0.2905
P2L_S4_C2.1;0007;0.4534;0.7502;0.3457
P2L_S4_C2.1;0019;0.3926;0.7159;0.2495
P2L_S4_C2.1;0017;0.3250;0.6371;0.2306
P2L_S4_C2.1;0030;0.3282;0.6188;0.2026
P2L_S4_C2.1;0001;0.4020;0.5626;0.2878
P2L_S4_C2.1;0009;0.4384;0.6297;0.2730
P2L_S4_C2.1;0018;0.4066;0.6948;0.2701
P2L_S4_C2.1;0016;0.3628;0.6094;0.2684
P2L_S4_C2.1;0020;0.4335;0.6420;0.2858
P2L_S4_C2.1;0012;0.3687;0.6956;0.2588
P2L_S4_C2.1;0004;0.4621;0.6391;0.2964
P2L_S4_C2.2;0022;0.3962;0.6988;0.2846
P2L_S4_C2.2;0003;0.4143;0.8091;0.2260
P2L_S4_C2.2;0015;0.5187;0.8621;0.3307
P2L_S4_C2.2;0021;0.4266;0.7414;0.2735
P2L_S4_C3.1;0028;0.4489;0.6989;0.3261
P2L_S4_C3.1;0013;0.3906;0.6333;0.2785
P2L_S4_C3.1;0014;0.4857;0.6974;0.3560
P2L_S4_C3.1;0005;0.4119;0.5730;0.3192
P2L_S4_C3.1;0029;0.4086;0.7111;0.2696
P2L_S4_C3.1;0011;0.4649;0.5807;0.3363
P2L_S4_C3.1;0024;0.3487;0.5615;0.2399
P2L_S4_C3.1;0025;0.4397;0.7304;0.3039
P2L_S4_C3.1;0023;0.3975;0.4750;0.3431
P2L_S4_C3.1;0026;0.3978;0.4863;0.3128
P2L_S4_C3.1;0027;0.3676;0.5927;0.2574
P2L_S4_C3.1;0002;0.3508;0.5197;0.2676
P2L_S4_C3.1;0006;0.4246;0.6310;0.3096
P2L_S4_C3.1;0010;0.4749;0.7579;0.3700
P2L_S4_C3.1;0007;0.4777;0.6630;0.3566
P2L_S4_C3.1;0019;0.3754;0.5449;0.2738
P2L_S4_C3.1;0017;0.3808;0.6689;0.2711
P2L_S4_C3.1;0030;0.3214;0.6638;0.2006
P2L_S4_C3.1;0001;0.4552;0.6094;0.3562
P2L_S4_C3.1;0009;0.4408;0.6306;0.2715
P2L_S4_C3.1;0018;0.4522;0.6230;0.3376
P2L_S4_C3.1;0016;0.3292;0.4704;0.2538
P2L_S4_C3.1;0020;0.4468;0.7496;0.3297
P2L_S4_C3.1;0012;0.3586;0.4435;0.2702
P2L_S4_C3.1;0004;0.4940;0.6318;0.3968
P2L_S4_C3.2;0022;0.4606;0.6828;0.3323
P2L_S4_C3.2;0003;0.4688;0.7720;0.2654
P2L_S4_C3.2;0015;0.5388;0.7523;0.4016
P2L_S4_C3.2;0021;0.5036;0.7721;0.2783
